technique,feature,spearman_corr,p_value,slope_std,sample_size,significant
position,SpectralSlope,0.18125716971313718,0.0740736401341427,0.38852920273760216,98,False
open,CPP,-0.09299546881623243,0.36241555708328793,-0.1443947933666039,98,False
open,H1H2,-0.09041970245194501,0.3759192764107117,-0.09646886975416637,98,False
open,HNR,-0.22514258636963336,0.025820536499813956,-0.3270039725611733,98,True
open,HighFreqNoiseRatio,0.7079030214298357,3.6218089883935027e-16,0.9494565958432507,98,True
open,Jitter,0.32580457448072847,0.001061397860204409,0.5378950321581536,98,True
open,LowFreqEnergyRatio,-0.22639956035540565,0.02498226640497353,-0.3374750748022619,98,True
open,QValue,0.2829811139424865,0.0047520267586678875,0.40821437424158385,98,True
open,Shimmer,-0.08943060816805865,0.3811849017619648,-0.03012403565597204,98,False
open,SpectralSlope,0.12792691961682107,0.20935968580771414,0.31534599942790736,98,False
clean,CPP,-0.3657477992015048,0.0002126955847009508,-0.5005056029753735,98,True
clean,H1H2,0.16625848169942356,0.10180477645335965,0.26085308780200556,98,False
clean,HNR,-0.2297162359440467,0.02288093080010224,-0.33937898767068186,98,True
clean,HighFreqNoiseRatio,0.5523453046972819,3.720467017163229e-09,0.6379452318764329,98,True
clean,Jitter,0.43079232754844793,9.514927483608662e-06,0.6821268589228205,98,True
clean,LowFreqEnergyRatio,0.028015701495900356,0.7842102009815748,0.022129999184675973,98,False
clean,QValue,0.010037470728624782,0.9218581077301806,0.032947898842470784,98,False
clean,Shimmer,-8.344214890811722e-05,0.9993493758852692,0.10146978804895845,98,False
clean,SpectralSlope,0.25713392980108735,0.010589328009309099,0.4025141435473798,98,True
resonate,CPP,-0.3973357649335897,5.098857022786711e-05,-0.5382452341425557,98,True
resonate,H1H2,0.15356618567477545,0.13112191588925196,0.24667342905475195,98,False
resonate,HNR,-0.20597790075291242,0.041872096492424224,-0.3113781627873405,98,True
resonate,HighFreqNoiseRatio,0.5645036067705115,1.4135944572928973e-09,0.6865834087871949,98,True
resonate,Jitter,0.4187300635749136,1.7792577415643225e-05,0.6757277469780916,98,True
resonate,LowFreqEnergyRatio,0.04426467179742574,0.6651689408542019,0.04505253778849205,98,False
resonate,QValue,-0.00734749465095839,0.9427577357175502,0.018493979679179002,98,False
resonate,Shimmer,0.02483174150627728,0.8082338728297638,0.12747655747317196,98,False
resonate,SpectralSlope,0.29243102084967854,0.0034786654183017103,0.42938925432045205,98,True
unify,CPP,-0.10737317581701719,0.29263994015948336,-0.1678400289800156,98,False
unify,H1H2,-0.07198010060841707,0.4812220684175107,-0.05817081733822533,98,False
unify,HNR,-0.2350572284501368,0.019814800508332047,-0.3420587771737641,98,True
unify,HighFreqNoiseRatio,0.7151212702772173,1.3212629935863929e-16,0.9551154399993009,98,True
unify,Jitter,0.33277693681792847,0.000813929326001266,0.4982163098084259,98,True
unify,LowFreqEnergyRatio,-0.2040694177401643,0.04384948594752655,-0.31060742627265214,98,True
unify,QValue,0.270113606209242,0.007147903498561033,0.3980765615583816,98,True
unify,Shimmer,-0.12669595592314709,0.21381257199976322,-0.11781736444942462,98,False
unify,SpectralSlope,0.18330607299829932,0.07080969443108913,0.37213303511281987,98,False
falsetto,CPP,-0.12122220232751275,0.2344270563904918,-0.19064097534734492,98,False
falsetto,H1H2,-0.040757099984995514,0.690288538186141,-0.007274927933634185,98,False
falsetto,HNR,-0.23967423837071558,0.017455653893085264,-0.3457174368490258,98,True
falsetto,HighFreqNoiseRatio,0.7032793938528012,6.800486544108979e-16,0.9475626416506687,98,True
falsetto,Jitter,0.3417052145605281,0.0005740834342316474,0.5322386112292838,98,True
falsetto,LowFreqEnergyRatio,-0.18825474093002223,0.06340366798886997,-0.29256531280257797,98,False
falsetto,QValue,0.2447732204452311,0.015135754068509526,0.36662591148121737,98,True
falsetto,Shimmer,-0.11419393390816208,0.26287367047707416,-0.06330813183778812,98,False
falsetto,SpectralSlope,0.16050387727749788,0.11438772824133618,0.35611484488947226,98,False
chest,CPP,-0.17201895791283062,0.09032199933766619,-0.26241280040738446,98,False
chest,H1H2,0.013173178624131822,0.8975632433937585,0.06894856401907647,98,False
chest,HNR,-0.25819978414583455,0.010260185472514179,-0.36140991985011717,98,True
chest,HighFreqNoiseRatio,0.6748889452450636,2.535973023720183e-14,0.9203512252847019,98,True
chest,Jitter,0.39390808289805407,5.996122039050892e-05,0.6163994240959335,98,True
chest,LowFreqEnergyRatio,-0.12247903330553364,0.22957546811474822,-0.20896800760233275,98,False
chest,QValue,0.1850382982110084,0.06814167518050625,0.29686569309621863,98,False
chest,Shimmer,-0.0838779188356531,0.41156449539130435,-0.0350587200126763,98,False
chest,SpectralSlope,0.18125716971313718,0.0740736401341427,0.38852920273760216,98,False
nasal,CPP,-0.32123628542946975,0.0012588199178793875,-0.46889445299817184,98,True
nasal,H1H2,0.09770651697729882,0.3385029497648608,0.18932132562782883,98,False
nasal,HNR,-0.25758110521270056,0.01045012855562302,-0.3629858196346552,98,True
nasal,HighFreqNoiseRatio,0.6134359038427495,1.8773952493537746e-11,0.7818393910409241,98,True
nasal,Jitter,0.43676183506991517,6.918083896856835e-06,0.6842519536132662,98,True
nasal,LowFreqEnergyRatio,-0.03277864816334554,0.748653939926376,-0.06761576398145155,98,False
nasal,QValue,0.07501834168291126,0.4628569975125269,0.1040715372515356,98,False
nasal,Shimmer,0.030890365625132137,0.7626920814369799,0.1232839372473211,98,False
nasal,SpectralSlope,0.23460305704863646,0.020061021275845702,0.39602348803223725,98,True
