feature,coef,p_value,significant
CPP,-0.24468661933937577,0.268430422899695,False
H1H2,0.6684914312784833,0.009641806791673329,True
HNR,0.2179129331188616,0.525173638603571,False
HighFreqNoiseRatio,0.6682906313875535,0.00046282645355687885,True
Jitter,1.8750070650989776,1.537379497647427e-05,True
LowFreqEnergyRatio,-0.5073223283711633,0.05857811793343501,False
QValue,0.2799653643671909,0.24626175053681543,False
Shimmer,-0.5442013536101011,0.0025543452461090463,True
SpectralSlope,0.3923845208227003,0.07992705724381645,False
